48;427;804;618;815;446
419;969;473;730;540;143
316;202;358;441;261;494
684;969;569;722;92;366
320;277;957;341;917;162
481;181;77;179;919;273
129;796;732;735;592;344
119;137;900;699;45;948
414;714;627;696;739;898
321;646;371;410;350;440
152;85;752;332;941;261
313;998;764;524;509;790
510;364;873;814;111;855
657;190;798;328;55;778
388;760;594;418;715;105
684;749;88;316;939;139
623;135;293;942;321;316
230;151;673;203;59;317
451;547;714;314;360;756
403;539;163;258;484;556
869;408;466;176;337;583
836;477;416;545;420;37
144;690;937;953;461;432
914;801;73;363;922;190
441;110;640;958;96;781
77;695;398;427;105;770
331;243;617;559;121;933
339;353;272;895;649;866
547;1;296;234;580;888
160;39;467;829;729;487
111;876;128;239;770;347
872;141;46;735;650;827
532;509;50;494;355;86
323;355;389;327;746;42
775;612;924;171;667;756
362;176;596;163;771;313
866;6;88;806;724;695
27;314;922;537;777;109
539;841;92;721;374;971
492;76;502;50;391;266
591;941;815;898;927;41
687;978;71;297;593;25
372;383;623;194;643;81
321;654;423;539;187;258
355;108;504;639;863;490
775;361;112;458;44;85
622;517;307;492;277;74
131;491;189;660;842;485
590;344;58;703;845;173
390;905;111;576;675;807
110;272;675;130;654;854
795;897;855;242;69;547
18;309;211;498;535;216
183;690;590;15;50;287
940;725;704;972;804;242
51;524;825;229;199;651
240;73;41;503;489;955
849;283;348;128;967;495
504;292;504;331;839;905
975;657;6;57;184;371
792;894;609;846;344;885
573;778;648;783;268;117
823;664;451;578;237;667
833;174;354;904;692;752
197;466;905;807;181;448
473;648;61;346;78;930
991;913;10;758;227;659
339;496;21;329;648;432
249;774;332;980;102;589
883;530;950;269;513;140
53;83;951;147;544;448
983;810;859;297;910;127
114;965;480;610;402;597
30;726;902;19;556;215
453;102;143;287;210;231
229;722;523;890;109;948
828;665;890;266;463;137
366;938;136;552;24;486
58;971;407;454;845;124
395;417;638;486;161;851
727;509;284;42;316;431
60;948;576;931;6;689
814;53;709;848;406;777
262;794;332;61;86;814
877;39;735;291;76;177
594;219;381;100;425;494
649;203;825;821;726;535
363;614;443;474;331;889
557;411;998;29;35;58
873;151;19;561;762;783
983;218;762;602;749;737
196;429;769;846;555;142
295;597;159;397;32;392
175;109;976;685;34;308
123;526;568;738;48;848
741;537;299;277;490;742
461;606;424;410;865;202
844;818;385;977;994;930
658;294;468;570;538;218
530;562;979;479;518;487
937;866;998;931;584;172
832;176;554;229;359;572
831;36;511;680;301;294
370;604;117;514;567;638
133;38;653;805;434;132
581;428;741;799;522;595
108;767;796;862;821;951
717;514;332;21;542;93
392;859;788;243;918;704
880;587;754;696;221;970
207;584;909;558;458;68
53;516;677;247;988;787
545;430;715;611;427;708
724;722;976;286;694;715
111;411;483;439;412;134
461;610;435;344;66;609
366;792;68;562;720;660
144;323;975;829;983;618
600;323;600;366;148;787
376;229;72;449;714;402
430;388;806;425;89;979
109;311;688;673;962;666
152;19;576;437;535;649
99;198;548;637;346;174
696;256;903;136;335;748
891;72;852;141;548;844
830;230;399;708;714;638
61;70;30;127;931;655
576;804;933;832;684;769
297;382;229;174;645;635
901;387;401;58;991;270
838;977;311;13;684;820
605;960;261;175;588;962
627;51;850;869;413;218
667;102;784;421;528;100
273;348;336;405;63;665
842;599;913;826;130;383
568;45;571;776;846;973
900;785;865;78;43;355
310;146;809;56;174;479
786;657;612;350;686;6
528;983;397;622;814;78
511;173;611;738;546;336
487;828;91;445;922;344
69;297;47;876;238;533
694;635;864;931;848;180
821;756;374;217;891;917
544;559;883;135;135;683
704;846;183;270;809;609
308;693;522;197;841;882
784;37;151;477;458;772
367;206;503;746;141;477
781;104;480;483;863;785
198;735;449;342;934;837
998;551;272;946;835;331
224;11;220;506;885;734
702;574;327;985;233;299
37;286;68;639;576;97
843;551;930;128;709;545
154;828;824;784;29;837
35;681;440;678;660;834
406;698;458;701;540;79
101;401;684;559;481;613
759;545;285;477;837;199
482;173;137;155;377;54
91;534;304;970;543;165
980;920;804;927;156;21
261;966;601;83;428;269
417;609;98;152;428;202
759;418;665;526;227;627
423;349;1;435;364;311
964;759;112;204;735;142
302;639;924;156;964;362
767;269;916;50;482;721
314;962;226;120;280;769
710;236;640;662;356;402
139;734;102;184;612;322
285;528;659;725;553;621
867;464;113;712;244;622
583;419;278;310;544;279
434;24;277;571;704;46
203;117;908;38;544;163
696;426;305;420;499;368
522;517;203;357;865;933
635;441;434;379;731;352
510;597;301;736;318;582
838;59;980;200;129;285
16;626;786;531;441;506
226;914;539;498;750;681
183;737;589;206;971;527
602;711;745;975;774;343
860;13;361;227;218;52
639;598;813;772;543;195
60;263;582;34;865;478
690;140;769;624;229;575
211;388;73;522;410;439
148;360;128;427;405;101
270;195;666;723;209;525
441;967;212;605;760;958
443;338;339;7;667;989
984;265;677;875;843;304
772;176;852;540;852;587
373;696;894;654;682;872
400;64;543;384;430;884
645;969;597;786;185;138
925;714;750;511;615;97
986;205;65;895;413;539
836;391;232;793;44;13
742;791;96;148;795;341
927;193;405;849;600;33
482;785;870;402;410;236
254;811;71;767;348;111
441;707;258;832;640;624
631;77;997;989;96;964
759;826;296;391;564;325
610;729;717;157;422;502
277;593;656;226;530;1
604;815;487;446;167;505
643;595;701;901;394;245
778;542;873;430;969;870
369;727;990;280;208;768
852;741;466;737;29;233
614;376;614;416;920;10
760;369;196;481;918;60
696;176;720;577;899;900
866;568;723;406;821;269
208;181;870;3;114;321
474;511;205;33;98;504
175;164;894;787;723;53
713;722;610;143;131;823
612;549;724;334;34;937
252;563;492;429;795;291
148;347;142;796;266;695
529;10;771;345;730;986
938;871;667;126;669;946
489;449;73;687;730;728
763;828;76;418;157;654
748;789;84;348;639;460
533;972;37;495;186;525
795;3;105;214;443;185
57;820;153;843;685;276
184;616;924;921;731;571
511;797;240;651;678;958
900;713;108;671;905;229
495;410;185;264;830;416
892;333;956;637;610;685
320;578;890;351;415;724
872;169;150;370;143;433
237;327;243;947;623;655
615;694;150;470;111;984
627;755;322;266;255;384
625;360;928;148;102;73
70;925;385;760;323;131
637;337;171;909;192;256
189;115;785;460;521;94
921;940;823;975;160;32
171;418;765;945;252;412
341;475;961;438;330;686
508;206;567;158;133;78
916;418;545;27;146;425
323;815;975;818;928;359
857;368;404;249;87;421
316;775;866;91;725;417
443;8;155;542;488;117
722;572;555;5;430;196
739;25;64;441;409;728
34;121;121;512;415;927
499;922;504;956;167;694
848;852;386;238;353;456
892;751;26;549;639;948
987;983;695;419;315;314
613;539;475;764;961;997
785;798;945;169;475;848
130;32;925;305;162;736
107;56;184;605;265;212
298;703;824;315;744;750
591;93;33;968;397;872
352;701;937;418;715;823
939;605;386;859;474;452
152;579;274;145;947;464
778;376;130;916;831;718
649;841;103;764;135;544
288;448;779;351;449;20
699;40;692;641;693;223
803;732;440;1;659;979
941;532;966;244;988;15
170;13;77;519;435;358
966;783;213;622;815;564
671;665;194;468;955;326
891;565;783;917;915;943
159;43;613;584;412;472
463;497;55;278;20;657
514;847;375;230;669;630
754;435;360;862;133;253
700;153;556;344;653;179
742;943;567;291;25;810
906;40;834;397;785;842
145;217;242;927;977;175
241;428;298;611;308;1
991;350;805;485;823;856
871;160;202;138;296;44
184;803;645;595;992;783
29;704;869;337;829;632
312;953;797;827;498;297
286;546;128;764;265;110
601;230;238;53;124;910
52;525;169;168;222;826
79;321;7;313;903;496
711;956;479;247;144;951
143;816;880;468;321;648
38;571;883;130;53;512
403;273;852;535;694;876
914;942;622;762;173;379
933;769;388;176;45;521
384;691;218;931;774;713
