35;33;13;5;98;6
42;37;34;98;5;51
36;12;47;56;97;60
76;72;3;48;8;79
30;99;41;92;73;14
5;2;12;12;84;54
21;92;76;98;87;86
89;73;30;62;49;61
9;64;88;9;68;18
78;52;73;37;84;42
70;12;51;44;21;36
21;51;10;8;82;88
65;37;82;7;68;49
66;4;67;78;30;82
18;61;27;17;10;90
65;13;29;20;35;35
12;68;91;85;7;80
81;48;46;70;69;22
1;68;98;30;25;64
35;60;73;17;83;68
9;82;90;49;7;11
7;84;78;67;99;49
7;73;83;87;79;93
35;8;93;54;10;7
41;4;27;89;60;1
8;14;17;91;63;1
10;26;12;37;67;48
67;44;32;49;75;45
93;33;99;25;88;44
46;64;45;45;4;84
83;71;25;83;30;20
33;79;63;3;59;65
79;92;62;95;94;19
8;59;69;88;79;63
50;58;71;70;28;57
16;28;80;20;67;12
83;91;77;42;32;11
25;92;76;46;74;3
4;6;55;69;63;98
90;5;53;32;11;58
74;45;1;85;38;97
11;14;74;26;95;10
20;14;41;39;29;27
45;37;70;41;32;12
38;33;78;3;53;51
7;27;78;24;26;41
63;90;12;27;34;80
41;56;18;73;1;62
67;51;55;81;63;89
37;84;74;16;96;43
90;59;32;93;49;88
32;39;97;47;60;99
18;22;90;94;86;97
93;23;20;74;57;84
57;94;28;69;93;86
16;63;44;89;82;44
95;70;18;17;17;95
36;38;21;99;60;34
64;76;16;24;75;53
14;12;49;97;95;88
25;20;22;48;88;31
28;71;31;61;35;95
31;33;46;73;64;11
61;43;45;44;23;74
70;93;15;52;47;64
44;4;57;78;89;93
59;81;49;19;51;64
7;96;71;2;23;9
13;90;31;48;9;21
84;39;53;92;92;62
38;21;48;80;89;1
21;66;79;93;52;8
38;13;33;25;24;81
60;3;40;5;36;13
7;33;95;4;23;15
66;36;21;55;37;70
79;66;33;41;9;93
49;13;70;77;12;44
31;74;8;52;77;74
57;55;53;98;61;92
25;69;32;65;52;18
47;92;45;52;9;70
56;17;96;83;40;71
44;30;61;86;68;22
29;20;22;3;17;90
42;20;52;53;7;26
44;39;76;51;75;29
92;50;28;13;1;44
98;38;66;43;14;43
56;12;54;3;1;12
1;82;98;26;54;97
66;68;77;57;55;25
11;25;67;4;21;10
17;96;82;31;96;76
64;77;54;29;47;13
36;21;18;87;94;57
34;8;56;15;61;98
52;28;67;12;92;97
53;40;36;13;54;27
77;98;79;25;30;6
58;28;31;35;67;34
70;62;59;24;62;61
94;39;14;51;24;14
50;50;28;31;96;3
48;23;50;50;76;15
4;1;98;78;96;22
78;55;71;40;90;53
21;61;82;31;9;1
34;86;42;35;96;70
82;16;9;59;65;70
84;80;42;29;68;47
18;36;59;50;33;60
51;5;67;62;41;57
44;69;42;89;97;68
98;19;64;42;91;88
52;41;58;51;75;50
21;5;7;45;66;53
77;39;49;48;87;55
20;23;22;47;77;46
52;43;15;78;98;36
80;72;71;63;83;53
22;63;81;64;81;64
4;84;79;33;52;98
3;64;87;84;29;30
58;13;2;84;24;34
86;54;66;53;70;24
55;18;45;15;86;59
20;45;7;33;70;12
58;17;68;97;72;49
1;37;81;21;48;10
56;28;97;99;17;3
5;83;72;47;43;30
2;65;89;29;87;21
15;56;5;33;88;21
92;10;36;84;96;28
14;69;45;55;1;25
44;47;6;41;58;82
29;53;57;89;2;75
96;48;9;96;27;38
6;37;43;93;18;65
39;38;47;42;40;69
9;6;54;53;13;6
84;11;88;20;80;92
32;62;36;63;69;56
32;55;97;98;15;71
74;51;89;81;75;88
40;94;69;2;85;91
69;40;26;25;70;85
60;28;19;78;97;8
5;89;66;93;56;24
85;71;74;69;84;12
31;9;69;62;58;49
18;73;99;3;2;62
52;63;97;24;26;91
34;72;68;61;84;74
13;76;11;39;17;40
52;10;35;77;3;27
24;10;7;7;7;33
79;68;39;58;30;31
29;98;58;64;11;28
20;25;30;51;2;40
86;88;12;45;17;3
21;41;51;84;3;24
27;54;50;34;38;23
66;31;1;70;17;20
39;47;2;51;45;51
95;46;94;32;19;41
55;1;68;67;61;80
27;14;96;28;77;17
61;35;63;50;39;93
38;61;34;5;58;1
20;20;50;53;3;53
59;3;68;83;72;47
24;71;15;28;70;15
20;99;96;99;87;38
72;83;11;93;7;86
21;28;86;60;45;38
91;84;84;82;5;77
93;48;59;44;79;51
33;21;92;1;99;68
22;36;23;99;52;28
80;40;67;53;94;66
71;15;81;89;37;12
46;86;89;92;51;4
81;74;97;51;19;13
65;99;53;40;82;2
54;37;85;16;64;94
15;21;69;89;64;69
75;11;74;3;5;63
45;47;50;82;9;90
51;56;55;90;83;58
11;6;3;18;28;36
9;86;77;72;45;92
45;79;89;73;16;52
33;55;8;76;92;19
96;45;71;14;2;28
6;44;46;38;54;63
31;97;76;59;83;87
32;28;86;48;7;58
88;63;22;63;31;35
85;83;76;14;4;13
81;2;10;69;29;69
76;17;1;15;5;50
13;63;96;37;14;16
82;72;92;13;93;47
3;16;62;9;85;2
93;15;4;13;12;9
69;55;28;3;66;14
62;91;33;4;27;68
68;81;18;71;61;6
92;7;9;76;16;10
94;3;64;41;86;67
7;32;30;57;84;90
96;92;58;3;38;13
64;64;91;37;64;70
32;17;63;17;43;8
50;84;68;51;78;8
77;90;86;94;96;50
97;89;17;69;92;25
16;74;48;82;67;84
8;41;97;60;73;19
48;7;17;32;27;1
70;40;34;21;50;44
95;77;98;2;21;45
55;37;20;7;32;93
18;93;33;35;97;56
39;46;11;33;32;92
68;63;84;8;54;51
34;86;98;76;89;21
36;20;24;43;78;67
8;6;79;5;71;25
67;15;27;67;64;67
92;13;74;8;75;67
88;88;66;95;82;50
14;9;23;11;97;10
81;70;9;21;75;37
28;3;90;51;14;80
52;27;80;30;53;80
70;33;27;71;73;66
44;86;4;26;39;23
55;78;28;55;54;68
45;51;7;73;66;25
11;48;58;92;72;69
21;3;58;84;2;5
98;77;32;32;14;53
70;43;84;33;78;6
38;25;48;69;59;12
19;32;95;28;16;83
35;20;8;45;86;45
39;88;65;76;18;66
5;1;18;13;13;24
68;9;29;78;29;5
36;75;65;34;49;96
35;22;82;54;97;25
77;57;59;73;68;22
43;73;43;6;21;93
52;12;34;52;74;64
8;88;50;8;68;14
77;85;44;66;43;23
87;37;95;14;67;3
93;81;32;73;79;94
70;53;75;68;41;94
22;57;63;84;78;56
45;12;65;44;97;86
21;7;94;17;32;54
79;31;25;37;99;41
24;79;99;25;43;44
67;86;13;20;22;45
79;49;64;73;32;73
8;89;81;86;68;41
28;18;83;83;15;2
24;44;2;6;99;96
24;24;94;62;85;71
42;98;93;22;90;23
23;12;4;22;35;38
40;6;58;71;49;90
