23;16;12;47;89;84
65;61;90;11;95;79
100;59;64;98;81;80
67;34;45;75;29;52
47;91;19;48;31;70
66;80;35;70;35;72
81;72;19;13;59;18
53;98;46;21;88;72
19;99;17;100;39;46
14;50;94;60;33;11
100;19;14;61;74;51
62;79;24;39;25;33
54;19;98;93;99;25
95;83;47;81;35;82
56;76;88;15;26;34
96;18;63;45;20;39
92;47;67;41;15;85
73;31;37;36;56;66
60;30;34;79;54;24
64;70;97;51;89;46
23;38;75;22;79;84
41;41;74;96;97;66
41;63;31;14;84;36
73;58;100;58;49;45
65;13;34;67;27;54
63;97;78;92;87;27
29;91;56;67;69;42
43;29;12;90;42;23
93;56;52;80;11;86
69;44;27;25;71;41
31;72;62;41;23;94
70;23;42;29;15;33
61;62;67;88;100;56
62;21;70;82;47;82
73;64;31;61;27;80
82;80;98;22;61;35
29;59;80;13;90;63
33;28;60;70;37;79
88;72;39;28;86;96
14;30;46;73;44;59
27;79;31;99;68;66
88;73;59;10;40;100
52;49;44;74;83;95
97;56;26;98;30;49
52;68;97;66;94;38
84;20;13;17;76;81
51;81;57;24;43;97
25;32;83;30;58;72
20;95;54;48;99;59
97;34;98;50;26;75
62;81;99;66;93;92
29;92;32;60;44;13
30;69;78;26;48;11
49;64;76;49;36;16
99;57;33;87;14;31
67;20;19;51;53;67
64;29;90;59;29;11
68;26;49;59;32;65
58;59;52;73;13;33
98;61;31;66;31;56
27;23;45;69;43;23
28;98;90;30;97;62
70;22;81;62;84;38
60;52;80;51;61;40
48;65;58;86;66;76
21;37;40;95;44;69
10;10;80;97;20;58
58;33;52;29;33;97
97;70;62;93;89;95
44;34;73;14;45;19
35;45;26;74;47;38
62;47;45;26;58;91
68;73;50;94;62;87
57;27;39;52;45;85
96;25;48;48;78;12
16;53;30;25;98;73
42;49;69;54;85;28
26;60;96;46;80;85
69;32;52;28;68;70
58;98;36;80;89;56
17;30;90;65;49;15
52;14;47;18;87;78
19;86;94;47;97;15
90;77;36;88;35;14
15;71;53;20;61;98
70;67;55;75;50;37
69;97;78;82;37;16
35;63;100;32;66;79
58;60;93;27;69;17
38;86;98;31;84;27
35;42;37;61;76;33
25;75;17;89;25;11
53;85;50;10;61;20
83;66;60;58;88;41
42;13;24;62;86;63
33;46;26;96;32;100
10;73;50;40;39;84
89;26;34;97;55;81
68;16;18;71;89;27
10;56;72;62;94;53
79;90;98;68;22;11
61;72;29;40;60;34
84;25;44;79;74;20
60;40;82;21;46;89
45;52;69;66;46;39
70;35;83;88;18;55
85;53;47;48;37;12
91;77;54;55;73;18
25;40;76;80;31;52
96;39;64;53;54;77
17;59;68;74;74;33
10;74;12;96;98;12
97;47;52;46;75;35
65;45;47;100;90;60
12;57;46;97;29;63
18;18;90;29;68;67
44;87;47;24;78;79
74;40;43;61;13;39
53;75;37;25;71;81
48;12;54;90;70;17
89;76;16;62;19;75
63;82;25;78;38;27
93;93;82;51;37;14
66;47;46;90;29;97
55;85;70;16;39;95
51;67;52;25;17;66
42;12;28;67;45;81
21;73;89;91;28;57
24;59;90;53;39;86
45;98;72;92;60;71
99;16;14;27;31;46
24;83;14;13;14;69
96;50;60;66;56;71
11;34;14;72;68;33
67;31;69;10;11;27
32;16;54;73;57;85
25;88;90;69;26;50
29;38;72;64;99;78
43;53;60;60;15;77
26;62;84;70;80;81
58;23;22;88;17;86
31;83;96;77;77;15
20;34;41;57;45;50
44;65;89;22;61;28
21;53;68;89;44;26
86;67;29;44;70;71
42;26;19;88;31;69
84;52;48;78;85;58
57;84;16;55;63;22
47;11;81;80;98;100
74;23;94;21;68;40
26;76;13;76;65;16
74;59;59;99;17;82
96;36;62;36;43;24
55;99;78;77;97;17
12;68;74;39;22;60
85;90;83;50;19;76
27;84;12;74;81;64
89;96;24;75;79;87
20;34;74;21;75;19
45;24;99;36;39;42
92;83;31;71;37;60
68;47;73;91;83;65
44;85;41;86;69;22
21;92;32;73;74;48
76;76;24;83;39;62
43;60;85;14;63;74
53;41;94;90;75;45
85;76;25;11;28;11
88;90;95;88;84;42
95;17;55;98;62;94
89;25;36;83;58;58
29;67;95;49;98;98
45;90;18;75;83;79
96;52;98;73;65;75
86;88;51;10;31;83
12;35;75;65;27;46
23;98;37;33;62;52
93;30;41;97;34;27
24;47;89;96;61;40
25;57;71;50;14;23
48;58;80;49;90;59
60;64;38;84;55;35
72;94;56;98;35;84
83;20;32;60;51;64
31;42;12;24;58;51
43;18;69;27;89;13
69;63;75;68;85;86
13;69;36;12;26;12
62;26;73;27;54;89
35;72;59;79;88;89
21;47;42;80;18;75
11;21;95;69;45;88
40;75;29;43;42;11
65;47;67;36;100;48
57;51;39;27;20;63
27;65;93;93;23;20
79;26;30;55;33;39
77;32;83;43;24;31
40;34;52;56;49;77
56;40;58;12;21;69
69;30;12;78;48;78
72;30;40;60;87;53
76;20;100;19;42;67
19;64;41;30;10;61
57;96;10;43;35;27
79;83;39;41;45;48
88;42;83;60;47;99
47;57;72;90;96;24
62;85;68;62;61;60
40;26;88;21;98;53
44;35;25;73;36;77
57;15;86;23;78;65
70;40;46;52;50;40
91;60;39;98;12;60
98;73;76;27;32;97
94;82;10;36;80;98
99;69;13;72;60;50
16;93;43;65;83;54
57;21;51;12;63;26
44;59;57;72;19;48
99;82;10;18;45;53
81;43;29;77;52;16
48;38;30;72;49;32
81;46;18;18;53;79
22;74;66;74;94;14
76;90;76;85;14;59
51;86;51;68;11;63
43;41;95;71;64;73
19;14;31;58;76;97
82;92;60;74;83;16
23;31;83;18;60;98
66;38;45;70;13;17
68;49;23;74;87;96
99;72;11;17;16;65
21;62;79;72;97;86
60;69;24;62;28;28
96;61;60;43;81;18
100;33;74;90;50;45
41;34;88;72;91;49
94;82;81;27;20;50
96;80;27;79;38;73
86;40;97;81;43;95
96;21;42;36;55;100
92;34;41;17;91;52
54;60;22;34;54;10
23;96;36;98;62;72
35;68;83;75;63;68
35;65;63;97;64;70
87;36;69;41;23;13
37;85;85;47;10;22
52;72;70;31;49;33
69;33;95;14;31;39
40;53;64;82;75;81
59;99;71;94;32;65
33;69;68;77;29;25
10;96;49;16;35;42
37;29;61;100;62;42
30;22;63;63;13;80
25;62;91;99;90;47
59;98;65;10;98;80
100;80;99;69;21;15
47;55;53;27;28;31
74;29;72;30;38;13
51;48;87;79;23;44
32;76;48;62;15;66
82;79;40;78;98;68
86;59;93;91;88;94
27;77;76;15;22;84
14;29;48;66;62;89
52;38;71;26;69;76
90;21;68;60;74;97
61;51;54;41;63;17
96;69;38;58;27;47
60;85;22;79;13;23
29;24;97;44;63;33
24;92;19;57;40;14
85;56;34;98;98;59
67;56;51;72;57;46
18;97;31;10;94;56
95;65;78;72;61;86
21;21;57;64;61;92
17;61;14;18;92;65
35;96;27;74;89;100
96;11;94;15;73;56
85;45;97;62;31;28
74;34;99;55;73;38
82;40;22;22;71;71
83;85;87;78;33;43
85;29;74;79;51;50
38;35;86;36;88;59
90;20;56;42;76;70
22;78;38;60;16;58
74;34;76;64;21;69
25;16;51;45;45;30
15;55;39;34;10;51
50;20;46;39;22;55
76;44;64;85;51;26
12;17;38;91;51;98
92;57;73;80;49;10
35;73;94;60;65;49
67;28;29;33;72;57
53;73;50;49;52;90
75;10;13;100;59;32
66;44;98;87;66;67
42;94;50;89;77;31
61;90;61;18;100;39
86;79;15;94;64;68
21;26;86;91;73;10
51;100;50;38;51;47
15;30;18;54;86;52
33;54;27;52;33;94
35;31;71;63;92;62
79;81;13;49;55;98
88;76;57;62;83;73
87;86;55;67;30;59
34;40;16;28;72;17
13;14;96;67;55;14
99;17;15;22;47;82
93;43;80;44;49;33
51;97;49;42;79;66
87;94;20;94;39;90
46;65;92;62;40;68
80;14;10;62;65;98
20;39;59;35;13;85
39;13;30;59;82;43
47;71;28;60;72;21
88;35;77;59;90;79
89;58;85;65;69;63
47;54;88;43;57;53
98;16;79;56;75;37
32;48;54;23;71;53
22;85;46;71;67;100
31;76;16;85;22;34
77;88;22;40;30;95
31;81;53;91;22;45
91;20;98;11;20;81
18;52;14;87;28;76
88;66;64;50;34;83
76;38;59;69;29;12
36;24;17;27;26;34
94;13;32;76;92;22
69;41;38;41;31;26
75;69;27;66;10;76
70;35;60;73;14;38
88;61;76;89;54;100
51;11;70;29;37;62
92;59;47;35;42;26
66;56;71;60;29;79
14;85;24;72;22;27
24;42;95;26;34;76
19;88;66;12;85;60
84;14;57;64;10;10
82;36;36;89;68;62
27;16;85;63;21;38
13;37;94;94;43;55
16;74;74;37;28;38
64;55;56;42;80;67
95;14;22;58;93;86
77;41;93;44;56;53
84;79;67;87;82;47
52;19;30;44;24;45
39;80;16;93;43;56
98;12;41;81;17;68
33;89;31;86;72;57
44;51;29;73;25;91
91;22;30;63;21;98
21;21;85;58;96;47
15;22;54;57;59;27
36;33;86;34;82;36
46;86;25;70;21;33
93;68;26;83;40;22
62;81;97;66;84;87
48;45;38;36;36;47
25;38;43;33;77;78
60;93;25;22;99;64
47;76;33;35;39;57
32;47;92;60;24;62
21;17;94;18;100;15
36;84;21;87;13;60
39;35;27;49;75;25
80;100;50;32;42;82
100;44;33;22;29;17
99;28;24;79;82;90
71;72;84;62;95;25
23;83;17;15;51;100
16;87;82;100;55;17
49;76;99;18;50;75
91;51;76;92;45;37
11;38;100;48;15;70
79;42;78;98;19;90
33;79;11;95;72;71
71;26;18;56;80;81
55;70;35;53;13;92
90;86;86;35;47;19
52;15;52;32;49;41
92;26;91;51;43;72
12;58;92;53;80;82
22;79;98;20;17;46
31;47;66;15;87;52
43;65;16;31;10;38
86;25;100;92;49;68
87;94;83;78;90;95
65;43;26;95;45;93
46;46;42;48;38;95
94;80;63;71;86;67
84;80;63;86;41;38
41;41;62;96;63;100
72;18;69;84;48;97
29;34;10;47;41;95
69;40;37;59;46;24
99;81;53;76;77;90
57;33;41;34;27;77
43;66;43;52;27;93
93;97;61;48;53;78
33;86;54;10;63;83
57;37;69;20;86;49
88;79;80;10;92;38
16;68;94;67;95;97
81;55;89;39;77;31
89;63;66;57;94;48
91;29;74;88;75;78
36;35;84;91;42;79
51;79;70;75;68;49
27;84;10;73;79;94
58;99;62;96;34;31
24;85;63;75;55;58
49;56;32;21;50;72
35;31;20;37;85;48
92;71;85;78;59;19
46;72;78;33;48;10
75;58;100;67;91;65
46;86;61;59;82;10
69;91;72;95;40;80
44;80;52;85;20;75
54;58;61;55;60;22
22;19;75;11;96;21
14;84;71;33;81;65
20;100;49;41;54;19
14;10;14;59;11;11
33;47;59;53;32;56
69;99;51;37;78;99
47;90;13;73;71;97
48;74;73;70;54;56
56;38;60;78;33;39
66;71;36;13;85;10
78;51;40;43;62;20
31;36;23;15;24;51
24;15;11;92;97;14
20;51;79;82;95;78
69;90;25;50;90;33
61;36;10;31;75;41
28;24;93;51;38;94
14;86;75;55;63;36
10;38;85;21;94;36
27;65;26;79;57;99
80;55;76;46;71;84
61;72;37;19;60;86
62;88;79;86;37;41
28;66;22;19;73;41
80;41;42;41;45;58
74;90;73;60;71;92
71;54;63;63;51;10
48;94;50;94;79;80
83;87;85;15;95;69
96;100;61;93;90;41
34;13;15;81;30;63
85;29;86;84;45;77
82;87;96;100;21;33
33;78;12;31;54;53
77;49;43;80;65;11
92;100;71;38;52;59
43;73;82;11;45;12
39;28;52;79;34;100
37;13;39;66;86;92
60;88;16;40;90;90
16;43;53;13;57;74
28;85;52;98;78;37
71;55;80;17;87;57
75;29;63;24;21;99
80;74;65;82;92;29
37;46;10;12;89;11
88;57;73;40;13;63
19;37;99;62;28;17
53;35;74;62;18;38
77;64;25;22;84;26
72;69;75;46;100;57
69;79;32;37;61;24
56;59;17;83;78;23
77;14;18;18;79;41
99;73;41;92;11;98
81;57;80;36;11;66
25;56;31;80;23;52
73;47;46;80;93;69
29;70;68;14;68;65
93;20;63;67;72;60
41;20;29;58;52;13
62;98;31;62;74;98
23;59;34;57;59;70
52;87;48;59;70;61
84;46;96;46;52;91
44;93;58;35;72;56
39;38;27;54;43;100
97;90;63;38;19;99
89;64;68;17;53;45
58;41;13;39;44;33
72;55;11;38;11;76
52;61;93;38;16;61
52;52;39;29;30;31
28;17;94;50;43;12
59;68;79;98;98;51
63;95;31;57;88;73
95;20;100;99;27;85
93;89;89;24;89;20
74;11;35;85;19;96
10;66;24;97;70;23
38;17;22;38;78;83
72;57;21;30;22;96
35;16;52;32;67;32
83;42;78;93;18;57
21;75;18;72;39;87
76;88;55;66;52;47
40;18;11;62;49;53
17;15;61;94;87;48
34;24;89;37;81;18
70;46;51;82;41;99
28;38;41;24;68;45
64;23;83;94;87;37
61;10;22;12;88;94
80;98;55;10;76;29
38;24;22;20;60;82
16;44;19;72;21;11
33;38;72;24;30;94
23;48;72;23;23;40
10;28;77;45;18;55
