5;5;45;45;5;12
123;69;87;69;69;87
39;83;39;73;39;73
166;143;91;51;51;166
23;23;182;91;91;23
61;95;95;86;61;86
21;21;21;71;55;55
57;185;170;170;57;119
54;149;42;64;190;72
17;11;11;200;17;11
44;23;79;190;62;170
80;80;61;13;61;80
20;43;135;113;116;155
57;37;133;32;156;188
68;76;68;76;76;161
114;72;109;194;194;72
100;77;28;30;191;173
35;43;80;80;80;35
50;120;50;74;74;74
77;78;77;77;78;42
79;40;79;40;40;177
32;39;39;69;32;32
100;97;97;69;100;81
113;70;70;24;113;72
89;89;15;89;22;22
62;57;57;41;62;62
76;76;88;29;76;29
163;87;114;114;163;154
184;164;196;184;44;196
167;167;99;148;129;99
170;109;142;51;31;185
66;41;66;85;66;85
50;50;15;15;108;50
141;187;175;86;179;27
176;191;130;130;130;130
187;43;34;42;72;16
87;129;57;87;87;57
66;9;17;9;9;17
32;151;106;42;11;173
59;36;59;60;60;59
15;15;9;66;15;9
98;98;11;11;76;98
183;31;183;27;167;167
24;24;170;54;54;78
91;20;120;20;20;91
174;9;35;9;35;35
93;82;93;138;82;93
77;77;55;55;55;174
10;59;27;59;59;27
62;46;193;50;144;126
140;86;55;86;86;55
36;169;29;36;36;169
135;188;188;188;77;80
41;41;41;163;45;45
142;142;175;175;49;196
93;87;99;150;23;82
165;165;117;63;162;162
8;34;8;8;42;34
157;184;157;105;105;138
109;26;26;109;59;161
58;169;93;56;106;95
90;24;110;46;81;184
22;51;51;22;51;93
135;33;32;135;171;171
22;104;104;178;104;97
145;86;142;177;99;185
171;10;116;116;147;10
27;50;50;25;50;27
148;118;146;125;146;118
59;139;197;197;27;27
191;99;77;105;146;116
165;72;117;156;31;56
117;173;117;151;151;190
149;93;149;118;118;33
105;118;102;183;151;190
44;171;161;98;161;140
143;91;92;195;92;91
157;109;64;190;24;167
146;149;89;29;40;161
36;24;13;166;120;174
44;31;31;189;44;31
21;21;80;80;80;122
22;160;160;22;194;121
80;48;77;80;178;48
27;37;37;37;19;19
62;75;155;17;113;73
19;159;19;19;62;62
73;159;73;37;37;73
45;132;129;76;76;132
94;105;169;150;105;169
28;31;28;35;31;31
91;149;91;31;31;193
194;74;74;53;182;53
160;160;60;121;78;60
75;45;59;45;119;59
122;72;54;98;71;152
97;113;156;156;82;82
197;73;73;197;59;126
169;55;16;23;16;23
112;190;170;114;98;175
180;24;189;137;80;56
83;148;83;83;70;70
170;178;20;178;53;20
49;79;71;79;77;77
90;42;110;42;90;42
16;169;33;33;16;33
65;10;10;10;65;109
96;46;90;90;96;90
23;7;36;23;7;7
33;33;124;108;124;33
28;146;104;194;28;104
51;162;119;30;119;30
95;95;84;95;12;12
71;120;119;131;50;40
22;72;22;28;28;22
144;19;19;28;28;19
88;85;85;85;88;103
71;197;59;113;166;182
10;55;150;159;150;159
141;198;141;88;88;198
84;84;38;38;81;84
162;200;32;188;116;127
77;34;77;65;34;34
103;68;63;103;63;44
61;104;124;104;124;64
144;74;19;19;74;144
43;26;26;142;26;43
70;70;34;34;150;70
52;52;92;88;92;52
155;44;82;82;82;44
93;193;93;114;47;193
121;188;142;142;121;188
109;97;45;45;97;45
163;151;65;182;182;65
126;127;147;84;44;74
106;89;89;24;24;24
136;142;56;63;95;151
141;29;179;81;95;19
63;184;62;63;62;63
92;92;35;58;58;92
133;199;184;164;11;11
52;26;52;144;26;26
50;21;198;50;21;21
161;195;46;167;153;12
39;129;39;132;74;74
196;171;115;110;130;38
177;40;177;100;40;138
28;66;28;66;107;28
38;70;38;70;38;87
107;21;197;152;162;29
12;12;55;141;55;12
33;31;77;33;33;77
69;82;153;69;82;134
61;61;61;82;99;82
43;84;84;84;43;106
58;91;175;58;11;91
85;123;123;140;85;29
163;90;84;114;117;11
92;6;92;63;6;6
94;152;152;190;50;190
49;40;66;160;140;142
64;86;54;86;54;13
77;52;36;77;77;36
12;25;24;40;62;65
55;39;55;133;39;65
79;80;32;80;32;32
42;61;61;31;31;31
76;81;186;98;186;76
112;165;112;140;119;165
48;185;155;64;155;185
14;82;82;71;82;14
45;45;111;111;144;144
20;20;20;78;115;78
115;161;161;40;114;40
85;85;85;47;69;47
169;100;117;100;83;169
125;144;24;25;78;193
89;198;177;198;89;193
126;99;18;99;18;99
13;63;97;184;50;43
98;98;62;62;81;98
70;14;80;14;80;80
26;26;65;65;173;65
37;45;45;94;45;37
85;175;56;56;85;85
134;142;121;38;70;196
68;145;68;185;145;55
185;179;179;185;118;19
115;75;135;115;165;165
75;60;52;52;60;60
83;15;83;135;83;15
196;95;81;130;130;95
25;63;11;22;72;157
136;150;19;154;143;96
45;115;9;45;9;9
138;138;123;32;32;99
167;183;142;136;172;108
101;101;142;137;61;142
86;21;86;21;31;21
113;100;187;38;156;87
87;87;166;16;87;16
11;42;150;109;139;156
16;16;35;35;16;149
5;153;81;5;81;5
12;162;70;77;64;130
96;111;77;77;96;96
28;29;42;28;42;141
182;85;187;149;43;105
32;96;96;62;32;96
183;135;200;164;152;166
190;102;10;79;158;197
64;54;64;54;43;64
98;109;7;7;98;7
142;83;165;148;87;67
78;165;110;165;78;110
26;99;26;26;99;134
70;191;39;177;137;183
87;87;71;71;120;87
7;7;81;57;57;7
75;168;168;163;171;171
127;172;172;106;106;127
141;12;12;12;70;70
12;66;66;66;12;91
97;154;76;76;97;76
198;198;173;185;185;113
168;17;46;46;34;46
52;91;52;28;52;91
65;174;94;94;65;60
181;52;36;52;52;36
79;79;79;48;48;38
15;72;15;121;72;15
97;144;17;116;184;123
156;195;27;116;27;195
129;126;114;141;134;174
44;52;52;44;44;129
105;185;185;27;27;105
13;13;13;26;26;90
80;102;159;80;131;159
20;158;69;44;127;145
127;155;33;33;127;36
19;19;37;19;72;72
90;40;156;46;105;199
14;31;31;31;157;14
82;11;58;11;58;11
5;5;30;30;17;5
94;94;32;32;32;12
114;77;75;114;184;184
48;48;48;9;39;9
57;99;99;99;181;57
18;18;35;18;140;35
95;172;129;175;89;89
66;46;95;110;66;95
112;80;164;130;36;186
193;173;197;125;197;173
58;97;97;106;97;58
39;56;39;56;27;56
67;73;73;67;73;142
59;162;57;57;57;59
20;53;20;20;40;40
63;63;21;21;184;184
37;77;37;77;157;77
50;50;23;50;23;76
70;98;98;70;91;98
80;22;22;38;38;38
43;29;157;136;128;172
96;96;63;128;63;63
65;65;65;144;24;24
77;17;77;70;17;77
134;181;32;110;118;116
144;160;155;193;155;193
74;162;44;34;74;34
72;50;72;72;72;50
109;196;11;196;143;143
92;50;92;36;92;36
7;31;31;7;43;7
88;88;52;52;82;88
115;98;131;179;10;18
10;199;187;199;115;187
83;7;156;83;83;7
88;76;76;69;88;88
106;55;67;114;198;11
182;89;28;135;124;134
88;16;65;16;178;178
133;111;138;106;111;19
28;13;26;28;28;13
106;106;16;11;106;36
24;162;103;166;43;112
74;65;197;65;74;170
16;77;77;77;100;16
121;137;180;145;107;68
11;38;38;11;38;104
20;23;20;23;40;20
86;11;11;11;34;34
42;79;95;19;40;10
94;7;87;7;87;87
97;102;157;82;97;82
162;137;192;89;112;63
83;52;126;94;113;84
87;83;83;79;79;83
144;144;189;166;95;95
185;116;141;147;185;116
189;75;66;66;75;66
37;151;37;12;12;37
13;87;88;13;140;87
40;168;31;31;40;40
158;95;49;95;49;95
41;184;145;111;145;111
61;173;110;110;20;61
22;55;55;39;39;55
105;148;105;60;197;60
36;156;150;36;123;156
46;96;46;46;96;30
76;32;85;76;85;85
33;113;15;15;15;33
122;166;56;125;162;31
168;29;29;36;36;29
119;44;102;102;102;45
14;52;14;52;52;45
87;16;19;87;87;16
48;30;48;30;159;30
52;184;160;65;184;65
14;68;106;68;14;68
26;30;30;26;26;25
30;161;58;119;161;119
15;5;5;174;15;15
64;31;31;64;64;57
88;75;73;88;75;75
149;187;66;47;167;186
56;162;5;5;56;56
59;48;59;7;7;7
15;39;125;70;12;48
171;104;39;194;93;91
27;27;70;70;70;59
110;190;110;190;85;154
7;31;31;7;70;7
196;89;14;196;55;14
43;93;74;93;43;93
79;135;41;86;41;41
182;15;16;182;120;120
59;45;45;45;194;59
92;92;112;23;97;112
78;78;43;92;43;78
38;103;28;28;38;38
75;164;113;80;101;182
33;179;183;179;183;52
14;14;96;70;96;14
149;149;27;44;44;31
59;5;5;5;59;35
112;126;117;117;126;196
71;71;66;174;42;66
119;170;144;129;22;129
18;120;16;117;123;180
161;90;72;188;163;86
191;38;34;172;139;45
72;72;95;95;72;93
190;104;16;62;104;16
46;29;46;46;91;91
197;167;84;173;119;96
128;168;168;128;50;50
95;191;45;76;169;192
170;54;54;71;71;54
10;21;84;73;50;171
33;33;136;54;54;54
38;14;61;124;14;38
30;35;30;35;28;30
173;37;37;97;37;97
163;27;177;77;60;30
16;75;68;68;68;75
85;199;199;81;36;36
47;141;67;66;66;141
99;87;43;99;43;43
155;159;185;32;194;54
122;64;15;128;34;68
60;150;108;108;150;139
35;27;31;31;35;31
81;35;81;35;129;81
12;56;35;12;35;195
51;34;39;34;39;34
94;5;5;81;81;81
135;96;115;88;79;82
10;28;68;123;195;110
35;83;83;99;35;83
15;94;15;15;45;94
63;121;23;121;23;76
73;155;39;73;155;39
91;121;53;11;91;121
117;175;169;164;157;113
193;124;193;124;65;172
35;87;92;35;92;35
84;103;103;117;76;76
42;42;83;31;83;42
77;77;57;57;77;52
149;118;78;118;82;78
55;83;23;83;55;83
105;105;28;166;28;166
52;52;63;52;75;63
86;48;142;48;65;65
15;159;121;142;189;156
66;76;76;112;66;76
119;190;190;32;119;117
119;127;20;20;127;119
56;56;21;56;49;21
93;127;188;106;127;127
80;192;42;42;192;149
99;117;77;103;40;62
172;40;138;37;199;108
12;54;104;104;54;74
19;120;120;19;104;114
47;142;47;33;33;33
25;10;10;155;25;10
109;109;143;147;41;41
32;81;11;81;81;11
90;29;90;29;39;29
85;189;48;189;85;48
60;99;99;53;99;53
18;116;51;44;194;23
13;31;81;81;31;81
99;52;99;99;52;36
44;91;123;91;44;91
29;118;108;118;36;29
164;48;172;199;61;153
184;69;196;69;196;184
144;49;49;144;174;98
11;65;96;97;96;97
38;15;38;38;38;38
65;52;66;52;66;52
167;76;159;150;173;161
8;56;8;8;89;56
165;64;30;30;142;142
110;21;22;67;16;196
84;47;98;47;98;98
120;154;87;43;128;23
57;191;109;191;57;109
33;33;48;200;48;200
58;58;58;52;136;52
73;57;57;42;57;42
48;68;48;68;69;48
39;114;39;82;82;39
123;63;63;184;121;121
163;85;181;137;176;135
139;96;96;155;92;96
10;170;27;27;27;10
183;33;117;166;110;113
98;154;98;53;53;53
61;11;61;85;85;149
148;62;5;5;5;62
31;82;82;125;31;82
106;56;77;183;186;163
95;84;84;97;97;97
99;199;57;57;99;99
17;110;95;95;95;17
16;82;133;101;74;185
6;6;35;6;47;35
89;154;15;33;184;176
21;81;141;81;141;61
143;175;176;30;30;143
78;98;78;78;184;98
